run,epoch,kind,memory_frames,confidence_mode,lambda_qmem,lambda_code,lambda_clean,train_loss_total,train_loss_doao,train_loss_rec,train_loss_crops,train_loss_cons,train_loss_vq,train_loss_qmem,train_loss_code,train_loss_clean_tail,train_weighted_qmem,train_weighted_code,train_weighted_clean_tail,train_clean_tail_fraction,train_mean_mismatch,train_mean_confidence,train_mean_top_similarity,train_mean_score_margin,train_same_code_rate,train_mean_selected_age,train_perplexity_top,train_perplexity_bottom,val_loss_total,val_loss_doao,val_loss_rec,val_loss_crops,val_loss_cons,val_loss_vq,val_loss_qmem,val_loss_code,val_loss_clean_tail,val_weighted_qmem,val_weighted_code,val_weighted_clean_tail,val_clean_tail_fraction,val_mean_mismatch,val_mean_confidence,val_mean_top_similarity,val_mean_score_margin,val_same_code_rate,val_mean_selected_age,val_perplexity_top,val_perplexity_bottom
strict_qmem_v2_T2K2_qmem_code,1,qmem,2,margin,0.05,0.0001,0.0,0.004445825337475985,0.0034364814854486465,0.0014001215552876679,0.0009124324498233705,0.0007849157059507622,0.00033901175107944854,0.014210358712567468,2.988259126265108,0.0004381236202278469,0.0007105179482084585,0.00029882590493123906,0.0,0.009951145266660757,0.018499403264819598,0.8206333649553588,0.9684583154070658,0.008690305143732674,0.6693638288714915,1.0314240973541793,4.417256086610901,45.68179238024097,0.0034629333463255248,0.0027004988512686103,0.001089661956290852,0.0007512205034740023,0.000513188872511299,0.00034642749688029744,0.010467388038750924,2.390650942794278,0.00032252372622214916,0.0005233694103861856,0.00023906508860632012,0.0,0.007417206073655168,0.013761133297832094,0.8357441688049698,0.9795005448135264,0.005701879687579997,0.7319073614474473,1.015039845118447,4.417272090911865,25.114868858067254
strict_qmem_v2_T2K2_qmem_code,2,qmem,2,margin,0.05,0.0001,0.0,0.0043995458946670925,0.00368613850536138,0.001438097642661231,0.0009849851169362307,0.0007085914695905185,0.0005544642516667406,0.010367671263321597,1.9502382606276827,0.0004371145522580937,0.0005183835731077885,0.00019502382142079684,0.0,0.010073990136981188,0.012568976718428491,0.8374206730770545,0.9805813002992153,0.0058885425075868615,0.7267416871174232,1.014472171134755,4.417272090911865,16.833611882170764,0.0034754696183852732,0.002917998402563671,0.001109671648240663,0.00079000533920325,0.0005196528383462448,0.0004986685733265392,0.0077701541403622934,1.6896350597723937,0.00031591602094725604,0.00038850771386186796,0.00016896350165545912,0.0,0.007353692993257873,0.00917065686771421,0.8912577888904474,0.9866678653619229,0.004387625999139197,0.8204034192803724,1.0076054561705816,4.417272090911865,10.263321024157625
strict_qmem_v2_T2K2_qmem_code,3,qmem,2,margin,0.05,0.0001,0.0,0.004221115212650593,0.00360470342292167,0.0014012883252262063,0.0009748625619657879,0.0006829030480442714,0.0005456494686710177,0.00847381603102892,1.9272099347141616,0.0004227869656528175,0.00042369080917979544,0.00019272098836171166,0.0,0.009773033417741304,0.009560730719589038,0.8377522188501595,0.9855412963647635,0.004565264791623981,0.7378762929465885,1.0080247810257836,4.417272090911865,12.94003359457741,0.0032981455900907624,0.0027965347044356394,0.0010778052536972544,0.0007728523693388039,0.0005063299195460295,0.0004395471406209036,0.0062781942671637355,1.8770117145463807,0.00031146842000328656,0.000313909717720652,0.0001877011668617338,0.0,0.007207514165521978,0.006893410179459845,0.8563433028257228,0.9901308837245527,0.003492455526968062,0.7790059333755857,1.0040317396832328,4.417272090911865,10.847150923713805
strict_qmem_v2_T2K2_qmem_code,4,qmem,2,margin,0.05,0.0001,0.0,0.004020304257669184,0.003457805346341614,0.00135722733791011,0.0009462610391856005,0.0006568291438042686,0.0004974878154651652,0.006825722491345848,2.2121279446108373,0.00040308034205682703,0.00034128613054274594,0.00022121278890156905,0.0,0.009400348088106992,0.007361971821316714,0.7925620326785124,0.9892317525982394,0.0035989857063244693,0.684711883444685,1.0038793334394258,4.417272090911865,13.445167214025416,0.0031055877220012946,0.002639377714698777,0.001033532771086309,0.0007383392607979135,0.0004760008887387812,0.00039150478373485207,0.004909810064214376,2.2071950936346556,0.00029336961397103897,0.0002454905080669097,0.00022071950425171,0.0,0.006882011964325867,0.0052565343181775505,0.8168347455351926,0.9926089018546909,0.002947532296094302,0.7294862257255302,1.0017352634006076,4.417272090911865,11.65399461147695
strict_qmem_v2_T2K2_qmem_code,5,qmem,2,margin,0.05,0.0001,0.0,0.00383564074492879,0.003301168805298057,0.0013126614316547093,0.0009102186121846885,0.0006255913047435885,0.00045269743787449004,0.0054592701462401975,2.615084373833493,0.0003825177620149755,0.0002729635121751044,0.00026150843041033224,0.0,0.009008276031849526,0.005806531109723378,0.743228995006239,0.9917321247497791,0.0030503068554497952,0.6222067075759555,1.0017446016119145,4.417272090911865,16.06528442658464,0.002994687007046481,0.002559472717485767,0.001016114075431914,0.0007330231772299619,0.00043946575017768765,0.0003708697149304898,0.0037497569490711675,2.4772645635337036,0.0002964645294383984,0.00018748785050963824,0.00024772644960077,0.0,0.006886297094343419,0.003996234950224297,0.7707099271926833,0.9944882159995799,0.002668089780874632,0.6686025020985958,1.0007041176014622,4.417272090911865,13.605907563615922
strict_qmem_v2_T2K2_qmem_code,6,qmem,2,margin,0.05,0.0001,0.0,0.0036752930950516905,0.0031677909041361403,0.0012704148236050352,0.0008794912212870616,0.0005941780231870537,0.0004237068144181311,0.004214586697715713,2.9677286283334143,0.00036023449386372966,0.00021072933860349802,0.0002967728553971103,0.0,0.008574432527958439,0.00456231410503076,0.7156185194712036,0.9935945004411654,0.002748713400226034,0.5876863604340848,1.0007720097530133,4.417272090911865,17.658592738404707,0.0028867958328471733,0.0024643367770729504,0.0009782918186895823,0.0006830153899535683,0.00044522511493357784,0.00035780442837240247,0.0029462534299328404,2.7514637692652926,0.000271710772648852,0.00014731267405433213,0.00027514637005970254,0.0,0.006441034824656771,0.0032067508076406306,0.7552410180752094,0.9955986240407922,0.002551805835230883,0.6485954909534245,1.0003314379225139,4.417272090911865,14.660339916727628
strict_qmem_v2_T2K2_qmem_code,7,qmem,2,margin,0.05,0.0001,0.0,0.003950079933665949,0.0034763385961235466,0.0013873611593749136,0.0009904290074723109,0.0006259014289126064,0.00047264698687636325,0.0032453880093048478,3.1147194324446708,0.0004385990786909343,0.0001622694030158468,0.00031147193526088573,0.0,0.009784592554155624,0.0035977180030505027,0.7190635392259362,0.9949769643784708,0.0025629651598981615,0.596071705173186,1.0003147310340679,4.417272090911865,17.4097996338975,0.002944635653325899,0.0025449812348866075,0.0009991172291747817,0.0007072205245051356,0.00044812676048697165,0.00039051670016225097,0.0024692714770993456,2.7619086898435747,0.00027424746036820724,0.0001234635755768995,0.00027619086215056486,0.0,0.00656353364902138,0.0027737943112833984,0.7652132714915479,0.9962068755402524,0.002491661636852483,0.6639507139995421,1.000120356260493,4.417272090911865,14.169199856209667
strict_qmem_v2_T2K2_qmem_code,8,qmem,2,margin,0.05,0.0001,0.0,0.0035725621335268485,0.0030769751288739827,0.0012390959810670804,0.0008566027890463135,0.0005722294097711218,0.00040904694203722295,0.003020114508780344,3.4458129102701784,0.0003433898977553497,0.0001510057279800623,0.0003445812820955537,0.0,0.008268391064438545,0.0033993253863404656,0.6997201754357004,0.9952449676847415,0.002517714368156637,0.5691800782416393,1.0001753724201574,4.417272090911865,19.52335288924009,0.0027672164352503816,0.0023417068365051597,0.0009390268770048806,0.0006621146915191659,0.0004204735669102156,0.0003200917011419691,0.0022651859227676226,3.122503023881179,0.00024943268932453794,0.00011325929807352822,0.0003122502953690842,0.0,0.006038605221871273,0.0025436602015746473,0.7319849340179173,0.9965008798536363,0.002437149832350394,0.6174957312652625,1.0001370438143737,4.417272090911865,16.863511994935944
strict_qmem_v2_T2K2_qmem_code,9,qmem,2,margin,0.05,0.0001,0.0,0.0034820481924305088,0.0029727236170874545,0.0012064304781708368,0.0008312611436635695,0.0005550448146159823,0.00037998716920931543,0.002745869216515003,3.720311279259856,0.0003292998193154736,0.00013729346337027138,0.0003720311182384927,0.0,0.007973808500438564,0.0030954009356218004,0.6764014327159459,0.9956588557528966,0.002453258800161538,0.5371536979322186,1.0001506532046573,4.417272090911865,21.764729919843653,0.0027354439698905665,0.0023057148850839063,0.0009235709524538337,0.0006447804146699303,0.00041961667798610204,0.000317746825244446,0.0020297514351029534,3.2824152165134604,0.00023932059442346106,0.00010148757347996717,0.00032824151377422195,0.0,0.005870087826181026,0.002290634729007375,0.7199970401541509,0.9968448431209476,0.0024052080689782734,0.6009901557140443,1.0000805377377986,4.417272090911865,17.93799057752076
strict_qmem_v2_T2K2_qmem_code,10,qmem,2,margin,0.05,0.0001,0.0,0.00344051851741647,0.0029276762839415627,0.001189013501956267,0.0008189302157092296,0.0005451012203243508,0.00037463132707637374,0.0025064295350923516,3.875207713911091,0.0003194571766871225,0.00012532147905320318,0.0003875207619257822,0.0,0.007791801081304587,0.002847646654795696,0.6700478242062283,0.9960037999524755,0.002411703184240343,0.5289048211686325,1.0000927870435194,4.417272090911865,22.626085483554444,0.002701971217960356,0.002264266815397579,0.0009153565837943674,0.0006453004432984278,0.00040273914296188256,0.0003008706369653335,0.0019329085467362371,3.4105898807045887,0.00024212182534950836,9.664542940010997e-05,0.0003410589786218559,0.0,0.005850897894965278,0.0021905361704966987,0.7096544678103501,0.9969841247658735,0.0023863367288304046,0.5865739349626068,1.0000554575006022,4.417272090911865,18.892654917324563
