method,kind,memory_frames,confidence_mode,lambda_qmem,lambda_code,lambda_clean,best_epoch,best_val_total,best_val_doao,mean_iou,median_iou,mean_dice,mean_precision,mean_recall,mean_pred_pixels,mean_gt_pixels,auroc_pixel,mean_qmem_mismatch,mean_qmem_confidence,mean_top_similarity,mean_score_margin,same_code_rate,mean_selected_age,threshold,n_frames,runtime_minutes
strict_qmem_v2_T2K2_qmem_code,qmem,2,margin,0.05,0.0001,0.0,10,0.002701971217960356,0.002264266815397579,0.3435831402052767,0.34548826156897516,0.502556181699672,0.38420874496084834,0.7806149146991859,19039.810483870966,9541.822580645161,0.8237353975488484,0.003574317970267129,0.5795499525002895,0.9664659754883859,0.0024046013704425986,0.4092613958543347,0.9718553145085612,0.04741304088383913,496,1.269903548558553
