run,epoch,kind,memory_frames,confidence_mode,lambda_qmem,lambda_code,lambda_clean,train_loss_total,train_loss_doao,train_loss_rec,train_loss_crops,train_loss_cons,train_loss_vq,train_loss_qmem,train_loss_code,train_loss_clean_tail,train_weighted_qmem,train_weighted_code,train_weighted_clean_tail,train_clean_tail_fraction,train_mean_mismatch,train_mean_confidence,train_mean_top_similarity,train_mean_score_margin,train_same_code_rate,train_mean_selected_age,train_perplexity_top,train_perplexity_bottom,val_loss_total,val_loss_doao,val_loss_rec,val_loss_crops,val_loss_cons,val_loss_vq,val_loss_qmem,val_loss_code,val_loss_clean_tail,val_weighted_qmem,val_weighted_code,val_weighted_clean_tail,val_clean_tail_fraction,val_mean_mismatch,val_mean_confidence,val_mean_top_similarity,val_mean_score_margin,val_same_code_rate,val_mean_selected_age,val_perplexity_top,val_perplexity_bottom
strict_qmem_v2_T2K2_qmem_only_lambda0p05,1,qmem,2,margin,0.05,0.0,0.0,0.004159000039236355,0.0034319634104932324,0.001395601268893035,0.0009097452935570543,0.0007831202393075661,0.0003434965930061254,0.014540732426084434,0.0,0.00043811766463167806,0.0007270366330187525,0.0,0.0,0.009937699854142562,0.018919161528406767,0.8037391786398764,0.967886111244368,0.00883478248949619,0.6443266209362869,1.032126111249562,4.41724324489786,49.4585200982081,0.003175117789073455,0.002625686173444962,0.0010683661278721595,0.0007300237625819132,0.0005058928715705903,0.0003214034068006431,0.010988632144414399,0.0,0.00031748774767809097,0.0005494316148467053,0.0,0.0,0.007311456514947726,0.01452414396287753,0.8027772508261405,0.9784851400261252,0.005841341802124866,0.684255523195488,1.0161103285275972,4.417272090911865,27.412347032036973
strict_qmem_v2_T2K2_qmem_only_lambda0p05,2,qmem,2,margin,0.05,0.0,0.0,0.00407423284633386,0.0035266347342663273,0.0013994222403848507,0.0009511490849537231,0.000685780841925883,0.0004902825407050083,0.010951962162095083,0.0,0.0004206074744099504,0.0005475981178205148,0.0,0.0,0.00974468460151351,0.013261814977140542,0.8001735729578895,0.9794460772115389,0.006072135455155549,0.6716057819265079,1.0158913021267049,4.417272090911865,20.204578100086575,0.0031819509359938577,0.0027669640881963467,0.0010712101767851683,0.0007575226753497535,0.0004961394916813916,0.0004420917562489945,0.008299736775215078,0.0,0.00030452107120464253,0.0004149868469535355,0.0,0.0,0.007104615152100504,0.00980511867149559,0.8575968382122753,0.985608438432435,0.004525088586859287,0.7714226691277473,1.0087405954088484,4.417272090911865,12.70243161007016
strict_qmem_v2_T2K2_qmem_only_lambda0p05,3,qmem,2,margin,0.05,0.0,0.0,0.003927378059429094,0.0034676881434179555,0.0013615428342153846,0.0009434727494635198,0.0006539485132333951,0.0005087240229549304,0.009193798405596323,0.0,0.00040239055078941356,0.00045968992753448254,0.0,0.0,0.009381412427508678,0.01035624207908198,0.8162591014203117,0.984085485984333,0.004888817517514565,0.7034210451114139,1.0099063417241623,4.417272090911865,15.228957661730954,0.003064674217827045,0.002703718549397948,0.0010468277254585922,0.0007517436821035295,0.0004705626214449311,0.0004345845124486411,0.007219113193816813,0.0,0.0003015592841825004,0.00036095566619700375,0.0,0.0,0.006997039757659875,0.007851801662332287,0.8370084407419803,0.9885985263246901,0.003823285888293724,0.7476799188952743,1.0055755451048687,4.417272090911865,12.077798999418414
strict_qmem_v2_T2K2_qmem_only_lambda0p05,4,qmem,2,margin,0.05,0.0,0.0,0.003787984703627139,0.003386161932079347,0.0013316201743280205,0.0009231014922066575,0.0006383103035903731,0.0004931299462248442,0.0080364554890766,0.0,0.00039201006946981535,0.0004018227814286686,0.0,0.0,0.009175890344190897,0.008599843023409947,0.7817023034663868,0.9870794142278567,0.004092089864087482,0.6627908400828606,1.0063614941383696,4.417272090911865,15.43302394881751,0.0029641201843874886,0.002658563378205584,0.0010288019838853215,0.0007426228722635889,0.00046072443441521395,0.0004264140710284676,0.006111136240870732,0.0,0.0002814172909590222,0.00030555681687818387,0.0,0.0,0.006661160088284112,0.006492198382430939,0.811261483310052,0.9907228519482781,0.00334929530218844,0.7163971284079174,1.003606969620282,4.417272090911865,12.460550100957663
strict_qmem_v2_T2K2_qmem_only_lambda0p05,5,qmem,2,margin,0.05,0.0,0.0,0.0036416143173656113,0.0032933769777787596,0.001298162425573716,0.0009007565051116434,0.0006190352268735596,0.0004754228035344557,0.006964746991961652,0.0,0.00037591130870805146,0.0003482373550208327,0.0,0.0,0.008875475815425313,0.007304089563231605,0.7480227914487259,0.9892914108676175,0.0035833235441855298,0.6213120112813526,1.0040597395955289,4.417272090911865,16.231078734217064,0.002817058103086293,0.0025562641798758537,0.001002890558099438,0.0007264217439560181,0.0004343199166797627,0.00039263195611231747,0.00521587850809551,0.0,0.0002921675281640723,0.0002607939303731263,0.0,0.0,0.006783286296058633,0.005447255238272041,0.7704495674815661,0.9923550414515065,0.0030303384798268476,0.6628874056359642,1.0022559312964825,4.417272090911865,13.54684933812627
strict_qmem_v2_T2K2_qmem_only_lambda0p05,6,qmem,2,margin,0.05,0.0,0.0,0.003471745407527491,0.003175532006624965,0.0012635357492520212,0.0008759690971033373,0.000596981295428961,0.00043904585651533326,0.005924268046971861,0.0,0.00035769486160299255,0.0002962134078460798,0.0,0.0,0.008536415407642673,0.006206044654989552,0.7169982310407872,0.9911196359273888,0.0031891894112704012,0.5825920663117722,1.002373612436048,4.417272090911865,17.31332504987788,0.0026593940362097724,0.002445107131743842,0.0009706674023347728,0.0006838158785504254,0.00044195179287224816,0.0003486720462951136,0.0042857381003347066,0.0,0.00026500341221716474,0.00021428690895121605,0.0,0.0,0.006351233404288944,0.004498701391730831,0.7407500330490653,0.9937973892877973,0.002780500436952208,0.6239331145571847,1.0011120076872344,4.417272090911865,14.747495357806866
strict_qmem_v2_T2K2_qmem_only_lambda0p05,7,qmem,2,margin,0.05,0.0,0.0,0.003313181579963127,0.003065347413684829,0.0012297046386151387,0.000850530378036265,0.000574843436402051,0.0004102689417299616,0.0049566833989816515,0.0,0.0003405749743089506,0.00024783417429727653,0.0,0.0,0.008202157258346708,0.005273682755874467,0.6847274147883996,0.9925943184482692,0.0029240166737841793,0.5405532230936474,1.0013458997180262,4.417272090911865,19.571305477145753,0.002527937403782265,0.0023489479784045246,0.0009390401842427396,0.0006593050883931672,0.000424309836937085,0.0003262928526982738,0.003579788607801339,0.0,0.00024487850292772813,0.0001789894335665244,0.0,0.0,0.005985730442517552,0.003842063753103629,0.7162220521724267,0.9947488687122843,0.0026587795827797043,0.5908188220563826,1.0006818611252148,4.417272090911865,16.44854755890675
strict_qmem_v2_T2K2_qmem_only_lambda0p05,8,qmem,2,margin,0.05,0.0,0.0,0.0034830134682341737,0.0032918410479024643,0.00131700565901113,0.0009294262188009831,0.0006048466596201371,0.00044056249933793393,0.0038234484145597456,0.0,0.00039486294438934277,0.00019117242390342463,0.0,0.0,0.009176250285766274,0.004191415247035475,0.6861661558152669,0.9941431912033193,0.0026911021278107137,0.5466044697344357,1.0006167342606571,4.417272090911865,19.631144898369904,0.0025020985415214456,0.002343672544181447,0.0009420419622000002,0.0006719152320867747,0.00040941153180090967,0.00032030381724978675,0.0031685198602613867,0.0,0.00024805762110891423,0.00015842599639829966,0.0,0.0,0.006056006575942549,0.003480167890442177,0.7185306989375198,0.9952503384542407,0.0026140184692074165,0.5947456406440782,1.0003894152658763,4.417272090911865,17.917629146459483
strict_qmem_v2_T2K2_qmem_only_lambda0p05,9,qmem,2,margin,0.05,0.0,0.0,0.003136843291775091,0.0029430160992499356,0.0011918509401485022,0.0008234420645479797,0.0005482419371153302,0.00037948113731137807,0.0038765438136562067,0.0,0.0003219737917503312,0.00019382719401336962,0.0,0.0,0.007863183418791057,0.004263729009155499,0.6648633145830388,0.994054104381976,0.0027026083826780694,0.5158251821905793,1.0005713496930067,4.417272090911865,22.72198866374032,0.0024166369137083553,0.0022692328712121744,0.0009142877495653191,0.0006468287705795177,0.00040467402051347655,0.00030344232420183455,0.002948080734494418,0.0,0.00022923107262952185,0.00014740403876047875,0.0,0.0,0.005697024465335012,0.0032676193498804773,0.6987226833208431,0.9955513010094891,0.002569573419964594,0.5673351171761933,1.0003905156593182,4.417272090911865,19.003856193160544
strict_qmem_v2_T2K2_qmem_only_lambda0p05,10,qmem,2,margin,0.05,0.0,0.0,0.0030694153764980092,0.002888196349315285,0.0011704350103437567,0.0008073054447953102,0.0005364589540422169,0.0003739969269247382,0.0036243805414992868,0.0,0.00031158648924110914,0.00018121902993755072,0.0,0.0,0.00763598282894614,0.004023643887400734,0.6434044909142637,0.9944112562855595,0.0026439960600202583,0.4862857703558898,1.000513069520747,4.417272090911865,24.477696098402813,0.00237256953112101,0.002235329865949326,0.00089677349139478,0.0006227927164544758,0.0004087379675494849,0.00030702567044619964,0.0027447935205930332,0.0,0.00023111951272145452,0.0001372396783310397,0.0,0.0,0.005681933357547491,0.0030572548553703515,0.682886711188725,0.995848160596412,0.002538267464487289,0.545249184482118,1.0003424815933637,4.417272090911865,20.487175185747343
