method,kind,memory_frames,confidence_mode,lambda_qmem,lambda_code,lambda_clean,best_epoch,best_val_total,best_val_doao,mean_iou,median_iou,mean_dice,mean_precision,mean_recall,mean_pred_pixels,mean_gt_pixels,auroc_pixel,mean_qmem_mismatch,mean_qmem_confidence,mean_top_similarity,mean_score_margin,same_code_rate,mean_selected_age,threshold,n_frames,runtime_minutes
strict_qmem_v1_reference_T1K2_lambda0p05,qmem,1,legacy,0.05,0.0,0.0,10,0.0038397228401362213,0.003426049724489354,0.35508623884760654,0.35835057951389254,0.5158283914592031,0.4027922755018676,0.7660152680631269,17738.887096774193,9541.822580645161,0.8431427554741139,0.006083357088139183,0.0007954781182976853,0.9613832033449604,0.0034331425915532293,0.5257489604334677,0.9717741935483871,0.05511450720950961,496,0.9404741128285726
