method,kind,memory_frames,confidence_mode,lambda_qmem,lambda_code,lambda_clean,best_epoch,best_val_total,best_val_doao,mean_iou,median_iou,mean_dice,mean_precision,mean_recall,mean_pred_pixels,mean_gt_pixels,auroc_pixel,mean_qmem_mismatch,mean_qmem_confidence,mean_top_similarity,mean_score_margin,same_code_rate,mean_selected_age,threshold,n_frames,runtime_minutes
strict_qmem_v2_T2K2_qmem_only_lambda0p05,qmem,2,margin,0.05,0.0,0.0,10,0.00237256953112101,0.002235329865949326,0.33456830876314636,0.3363921604947454,0.4924572118997919,0.3621776570686935,0.8299516099437027,21566.389112903227,9541.822580645161,0.8343463706398986,0.004954635046693335,0.5808826686754343,0.9645168671925222,0.0028111071522054715,0.4037111343876008,0.9724327426764273,0.04269570205360651,496,1.2607721447944642
